country,dataDate,confirmed
Laos,2020-06-05,19
Laos,2020-06-06,19
Laos,2020-06-07,19
Laos,2020-06-08,19
Laos,2020-06-09,19
Laos,2020-06-10,19
Laos,2020-06-11,19
Laos,2020-06-12,19
Laos,2020-06-13,19
Laos,2020-06-14,19
Laos,2020-06-15,19
Laos,2020-06-16,19
Laos,2020-06-17,19
Laos,2020-06-18,19
Laos,2020-06-19,19
Laos,2020-06-20,19
Laos,2020-06-21,19
Laos,2020-06-22,19
Laos,2020-06-23,19
Laos,2020-06-24,19
Laos,2020-06-25,19
Laos,2020-06-26,19
Laos,2020-06-27,19
Laos,2020-06-28,19
Laos,2020-06-29,19
Laos,2020-06-30,19
Laos,2020-07-01,19
Laos,2020-07-02,19
Laos,2020-07-03,19
Laos,2020-07-04,19
Laos,2020-07-05,19
Laos,2020-07-06,19
Laos,2020-07-07,19
Laos,2020-07-08,19
Laos,2020-07-09,19
Laos,2020-07-10,19
Laos,2020-07-11,19
Laos,2020-07-12,19
Laos,2020-07-13,19
Laos,2020-07-14,19
Laos,2020-07-15,19
Laos,2020-07-16,19
Laos,2020-07-17,19
Laos,2020-07-18,19
Laos,2020-07-19,19
Laos,2020-07-20,19
Laos,2020-07-21,19
Laos,2020-07-22,19
Laos,2020-07-23,19
Laos,2020-07-24,20
Laos,2020-07-25,20
Laos,2020-07-26,20
Laos,2020-07-27,20
Laos,2020-07-28,20
Laos,2020-07-29,20
Laos,2020-07-30,20
Laos,2020-07-31,20
Laos,2020-08-01,20
Laos,2020-08-02,20
Laos,2020-08-03,20
Laos,2020-08-04,20
Laos,2020-08-05,20
Laos,2020-08-06,20
Laos,2020-08-07,20
Laos,2020-08-08,20
Laos,2020-08-09,20
Laos,2020-08-10,20
Laos,2020-08-11,20
Laos,2020-08-12,20
Laos,2020-08-13,20
Laos,2020-08-14,22
Laos,2020-08-15,22
Laos,2020-08-16,22
Laos,2020-08-17,22
Laos,2020-08-18,22
Laos,2020-08-19,22
Laos,2020-08-20,22
Laos,2020-08-21,22
Laos,2020-08-22,22
Laos,2020-08-23,22
Laos,2020-08-24,22
Laos,2020-08-25,22
Laos,2020-08-26,22
Laos,2020-08-27,22
Laos,2020-08-28,22
Laos,2020-08-29,22
Laos,2020-08-30,22
Laos,2020-08-31,22
Laos,2020-09-01,22
Laos,2020-09-02,22
Laos,2020-09-03,22
Laos,2020-09-04,22
Laos,2020-09-05,22
Laos,2020-09-06,22
Laos,2020-09-07,22
Laos,2020-09-08,22
Laos,2020-09-09,22
Laos,2020-09-10,22
Laos,2020-09-11,23
Laos,2020-09-12,23
Laos,2020-09-13,23
Laos,2020-09-14,23
Laos,2020-09-15,23
Laos,2020-09-16,23
Laos,2020-09-17,23
Laos,2020-09-18,23
Laos,2020-09-19,23
Laos,2020-09-20,23
Laos,2020-09-21,23
Laos,2020-09-22,23
Laos,2020-09-23,23
Laos,2020-09-24,23
Laos,2020-09-25,23
Laos,2020-09-26,23
Laos,2020-09-27,23
Laos,2020-09-28,23
Laos,2020-09-29,23
Laos,2020-09-30,23
Laos,2020-10-01,23
Laos,2020-10-02,23
Laos,2020-10-03,23
Laos,2020-10-04,23
Laos,2020-10-05,23
Laos,2020-10-06,23
Laos,2020-10-07,23
Laos,2020-10-08,23
Laos,2020-10-09,23
Laos,2020-10-10,23
Laos,2020-10-11,23
Laos,2020-10-12,23
Laos,2020-10-13,23
Laos,2020-10-14,23
Laos,2020-10-15,23
Laos,2020-10-16,23
Laos,2020-10-17,23
Laos,2020-10-18,23
Laos,2020-10-19,23
Laos,2020-10-20,23
Laos,2020-10-21,24
Laos,2020-10-22,24
Laos,2020-10-23,24
Laos,2020-10-24,24
Laos,2020-10-25,24
Laos,2020-10-26,24
Laos,2020-10-27,24
Laos,2020-10-28,24
Laos,2020-10-29,24
Laos,2020-10-30,24
Laos,2020-10-31,24
Laos,2020-11-01,24
Laos,2020-11-02,24
Laos,2020-11-03,24
Laos,2020-11-04,24
Laos,2020-11-05,24
Laos,2020-11-06,24
Laos,2020-11-07,24
Laos,2020-11-08,24
Laos,2020-11-09,24
Laos,2020-11-10,24
Laos,2020-11-11,24
Laos,2020-11-12,24
Laos,2020-11-13,24
Laos,2020-11-14,24
Laos,2020-11-15,24
Laos,2020-11-16,24
Laos,2020-11-17,25
Laos,2020-11-18,25
Laos,2020-11-19,25
Laos,2020-11-20,25
Laos,2020-11-21,25
Laos,2020-11-22,25
Laos,2020-11-23,39
Laos,2020-11-24,39
Laos,2020-11-25,39
Laos,2020-11-26,39
Laos,2020-11-27,39
Laos,2020-11-28,39
Laos,2020-11-29,39
Laos,2020-11-30,39
Laos,2020-12-01,39
Laos,2020-12-02,39
Laos,2020-12-03,39
Laos,2020-12-04,39
Laos,2020-12-05,39
Laos,2020-12-06,39
Laos,2020-12-07,41
Laos,2020-12-08,41
Laos,2020-12-09,41
Laos,2020-12-10,41
Laos,2020-12-11,41
Laos,2020-12-12,41
Laos,2020-12-13,41
Laos,2020-12-14,41
Laos,2020-12-15,41
Laos,2020-12-16,41
Laos,2020-12-17,41
Laos,2020-12-18,41
Laos,2020-12-19,41
Laos,2020-12-20,41
Laos,2020-12-21,41
Laos,2020-12-22,41
Laos,2020-12-23,41
Laos,2020-12-24,41
Laos,2020-12-25,41
Laos,2020-12-26,41
Laos,2020-12-27,41
Laos,2020-12-28,41
Laos,2020-12-29,41
Laos,2020-12-30,41
Laos,2020-12-31,41
Laos,2021-01-01,41
Laos,2021-01-02,41
Laos,2021-01-03,41
Laos,2021-01-04,41
Laos,2021-01-05,41
Laos,2021-01-06,41
Laos,2021-01-07,41
Laos,2021-01-08,41
Laos,2021-01-09,41
Laos,2021-01-10,41
Laos,2021-01-11,41
Laos,2021-01-12,41
Laos,2021-01-13,41
Laos,2021-01-14,41
Laos,2021-01-15,41
Laos,2021-01-16,41
Laos,2021-01-17,41
Laos,2021-01-18,41
Laos,2021-01-19,41
Laos,2021-01-20,41
Laos,2021-01-21,41
Laos,2021-01-22,41
Laos,2021-01-23,41
Laos,2021-01-24,41
Laos,2021-01-25,44
Laos,2021-01-26,44
Laos,2021-01-27,44
Laos,2021-01-28,44
Laos,2021-01-29,44
Laos,2021-01-30,44
Laos,2021-01-31,44
Laos,2021-02-01,44
Laos,2021-02-02,44
Laos,2021-02-03,45
Laos,2021-02-04,45
Laos,2021-02-05,45
Laos,2021-02-06,45
Laos,2021-02-07,45
Laos,2021-02-08,45
Laos,2021-02-09,45
Laos,2021-02-10,45
Laos,2021-02-11,45
Laos,2021-02-12,45
Laos,2021-02-13,45
Laos,2021-02-14,45
Laos,2021-02-15,45
Laos,2021-02-16,45
Laos,2021-02-17,45
Laos,2021-02-18,45
Laos,2021-02-19,45
Laos,2021-02-20,45
Laos,2021-02-21,45
Laos,2021-02-22,45
Laos,2021-02-23,45
Laos,2021-02-24,45
Laos,2021-02-25,45
Laos,2021-02-26,45
Laos,2021-02-27,45
Laos,2021-02-28,45
Laos,2021-03-01,45
Laos,2021-03-02,45
Laos,2021-03-03,45
Laos,2021-03-04,45
Laos,2021-03-05,47
Laos,2021-03-06,47
Laos,2021-03-07,47
Laos,2021-03-08,47
Laos,2021-03-09,47
Laos,2021-03-10,47
Laos,2021-03-11,48
Laos,2021-03-12,48
Laos,2021-03-13,48
Laos,2021-03-14,48
Laos,2021-03-15,48
Laos,2021-03-16,48
Laos,2021-03-17,49
Laos,2021-03-18,49
Laos,2021-03-19,49
Laos,2021-03-20,49
Laos,2021-03-21,49
Laos,2021-03-22,49
Laos,2021-03-23,49
Laos,2021-03-24,49
Laos,2021-03-25,49
Laos,2021-03-26,49
Laos,2021-03-27,49
Laos,2021-03-28,49
Laos,2021-03-29,49
Laos,2021-03-30,49
Laos,2021-03-31,49
Laos,2021-04-01,49
Laos,2021-04-02,49
Laos,2021-04-03,49
Laos,2021-04-04,49
Laos,2021-04-05,49
Laos,2021-04-06,49
Laos,2021-04-07,49
Laos,2021-04-08,49
Laos,2021-04-09,49
Laos,2021-04-10,49
Laos,2021-04-11,51
Laos,2021-04-12,52
Latvia,2020-01-22,0
Latvia,2020-01-23,0
Latvia,2020-01-24,0
Latvia,2020-01-25,0
Latvia,2020-01-26,0
Latvia,2020-01-27,0
Latvia,2020-01-28,0
Latvia,2020-01-29,0
Latvia,2020-01-30,0
Latvia,2020-01-31,0
Latvia,2020-02-01,0
Latvia,2020-02-02,0
Latvia,2020-02-03,0
Latvia,2020-02-04,0
Latvia,2020-02-05,0
Latvia,2020-02-06,0
Latvia,2020-02-07,0
Latvia,2020-02-08,0
Latvia,2020-02-09,0
Latvia,2020-02-10,0
Latvia,2020-02-11,0
Latvia,2020-02-12,0
Latvia,2020-02-13,0
Latvia,2020-02-14,0
Latvia,2020-02-15,0
Latvia,2020-02-16,0
Latvia,2020-02-17,0
Latvia,2020-02-18,0
Latvia,2020-02-19,0
Latvia,2020-02-20,0
Latvia,2020-02-21,0
Latvia,2020-02-22,0
Latvia,2020-02-23,0
Latvia,2020-02-24,0
Latvia,2020-02-25,0
Latvia,2020-02-26,0
Latvia,2020-02-27,0
Latvia,2020-02-28,0
Latvia,2020-02-29,0
Latvia,2020-03-01,0
Latvia,2020-03-02,1
Latvia,2020-03-03,1
Latvia,2020-03-04,1
Latvia,2020-03-05,1
Latvia,2020-03-06,1
Latvia,2020-03-07,1
Latvia,2020-03-08,2
Latvia,2020-03-09,6
Latvia,2020-03-10,8
Latvia,2020-03-11,10
Latvia,2020-03-12,10
Latvia,2020-03-13,17
Latvia,2020-03-14,26
Latvia,2020-03-15,30
Latvia,2020-03-16,34
Latvia,2020-03-17,49
Latvia,2020-03-18,71
Latvia,2020-03-19,86
Latvia,2020-03-20,111
Latvia,2020-03-21,124
Latvia,2020-03-22,139
Latvia,2020-03-23,180
Latvia,2020-03-24,197
Latvia,2020-03-25,221
Latvia,2020-03-26,244
Latvia,2020-03-27,280
Latvia,2020-03-28,305
Latvia,2020-03-29,347
Latvia,2020-03-30,376
Latvia,2020-03-31,398
Latvia,2020-04-01,446
Latvia,2020-04-02,458
Latvia,2020-04-03,493
Latvia,2020-04-04,509
Latvia,2020-04-05,533
Latvia,2020-04-06,542
Latvia,2020-04-07,548
Latvia,2020-04-08,577
Latvia,2020-04-09,589
Latvia,2020-04-10,612
Latvia,2020-04-11,630
Latvia,2020-04-12,651
Latvia,2020-04-13,655
Latvia,2020-04-14,657
Latvia,2020-04-15,666
Latvia,2020-04-16,675
Latvia,2020-04-17,682
Latvia,2020-04-18,712
Latvia,2020-04-19,727
Latvia,2020-04-20,739
Latvia,2020-04-21,748
Latvia,2020-04-22,761
Latvia,2020-04-23,778
Latvia,2020-04-24,784
Latvia,2020-04-25,804
Latvia,2020-04-26,812
Latvia,2020-04-27,818
Latvia,2020-04-28,836
Latvia,2020-04-29,849
Latvia,2020-04-30,858
Latvia,2020-05-01,870
Latvia,2020-05-02,871
Latvia,2020-05-03,879
Latvia,2020-05-04,896
Latvia,2020-05-05,896
Latvia,2020-05-06,900
Latvia,2020-05-07,909
Latvia,2020-05-08,928
Latvia,2020-05-09,930
Latvia,2020-05-10,939
Latvia,2020-05-11,946
Latvia,2020-05-12,950
Latvia,2020-05-13,951
Latvia,2020-05-14,962
Latvia,2020-05-15,970
Latvia,2020-05-16,997
Latvia,2020-05-17,1008
Latvia,2020-05-18,1009
Latvia,2020-05-19,1012
Latvia,2020-05-20,1016
Latvia,2020-05-21,1025
Latvia,2020-05-22,1030
Latvia,2020-05-23,1046
Latvia,2020-05-24,1047
Latvia,2020-05-25,1049
Latvia,2020-05-26,1053
Latvia,2020-05-27,1057
Latvia,2020-05-28,1061
Latvia,2020-05-29,1064
Latvia,2020-05-30,1065
Latvia,2020-05-31,1066
Latvia,2020-06-01,1066
Latvia,2020-06-02,1071
Latvia,2020-06-03,1079
Latvia,2020-06-04,1082
Latvia,2020-06-05,1085
Latvia,2020-06-06,1086
Latvia,2020-06-07,1088
Latvia,2020-06-08,1088
Latvia,2020-06-09,1089
Latvia,2020-06-10,1092
Latvia,2020-06-11,1094
Latvia,2020-06-12,1096
Latvia,2020-06-13,1097
Latvia,2020-06-14,1097
Latvia,2020-06-15,1097
Latvia,2020-06-16,1098
Latvia,2020-06-17,1104
Latvia,2020-06-18,1108
Latvia,2020-06-19,1110
Latvia,2020-06-20,1111
Latvia,2020-06-21,1111
Latvia,2020-06-22,1111
Latvia,2020-06-23,1111
Latvia,2020-06-24,1111
Latvia,2020-06-25,1111
Latvia,2020-06-26,1112
Latvia,2020-06-27,1115
Latvia,2020-06-28,1116
Latvia,2020-06-29,1117
Latvia,2020-06-30,1118
Latvia,2020-07-01,1121
Latvia,2020-07-02,1122
Latvia,2020-07-03,1122
Latvia,2020-07-04,1123
Latvia,2020-07-05,1124
Latvia,2020-07-06,1127
Latvia,2020-07-07,1134
Latvia,2020-07-08,1141
Latvia,2020-07-09,1154
Latvia,2020-07-10,1165
Latvia,2020-07-11,1173
Latvia,2020-07-12,1173
Latvia,2020-07-13,1174
Latvia,2020-07-14,1174
Latvia,2020-07-15,1178
Latvia,2020-07-16,1179
Latvia,2020-07-17,1185
Latvia,2020-07-18,1189
Latvia,2020-07-19,1192
Latvia,2020-07-20,1192
Latvia,2020-07-21,1193
Latvia,2020-07-22,1197
Latvia,2020-07-23,1203
Latvia,2020-07-24,1205
Latvia,2020-07-25,1206
Latvia,2020-07-26,1219
Latvia,2020-07-27,1219
Latvia,2020-07-28,1220
Latvia,2020-07-29,1224
Latvia,2020-07-30,1228
Latvia,2020-07-31,1231
Latvia,2020-08-01,1238
Latvia,2020-08-02,1243
Latvia,2020-08-03,1246
Latvia,2020-08-04,1249
Latvia,2020-08-05,1257
Latvia,2020-08-06,1275
Latvia,2020-08-07,1281
Latvia,2020-08-08,1288
Latvia,2020-08-09,1290
Latvia,2020-08-10,1290
Latvia,2020-08-11,1293
Latvia,2020-08-12,1303
Latvia,2020-08-13,1307
Latvia,2020-08-14,1308
Latvia,2020-08-15,1315
Latvia,2020-08-16,1322
Latvia,2020-08-17,1323
Latvia,2020-08-18,1323
Latvia,2020-08-19,1326
Latvia,2020-08-20,1327
Latvia,2020-08-21,1330
Latvia,2020-08-22,1333
Latvia,2020-08-23,1337
Latvia,2020-08-24,1337
Latvia,2020-08-25,1342
Latvia,2020-08-26,1360
Latvia,2020-08-27,1366
Latvia,2020-08-28,1375
Latvia,2020-08-29,1381
Latvia,2020-08-30,1393
Latvia,2020-08-31,1396
Latvia,2020-09-01,1404
Latvia,2020-09-02,1406
Latvia,2020-09-03,1410
Latvia,2020-09-04,1416
Latvia,2020-09-05,1425
Latvia,2020-09-06,1428
Latvia,2020-09-07,1429
Latvia,2020-09-08,1432
Latvia,2020-09-09,1443
Latvia,2020-09-10,1448
Latvia,2020-09-11,1459
Latvia,2020-09-12,1464
Latvia,2020-09-13,1474
Latvia,2020-09-14,1477
Latvia,2020-09-15,1482
Latvia,2020-09-16,1486
Latvia,2020-09-17,1494
Latvia,2020-09-18,1498
Latvia,2020-09-19,1515
Latvia,2020-09-20,1525
Latvia,2020-09-21,1526
Latvia,2020-09-22,1560
Latvia,2020-09-23,1572
Latvia,2020-09-24,1594
Latvia,2020-09-25,1625
Latvia,2020-09-26,1654
Latvia,2020-09-27,1676
Latvia,2020-09-28,1697
Latvia,2020-09-29,1729
Latvia,2020-09-30,1824
Latvia,2020-10-01,1868
Latvia,2020-10-02,1945
Latvia,2020-10-03,2019
Latvia,2020-10-04,2086
Latvia,2020-10-05,2126
Latvia,2020-10-06,2194
Latvia,2020-10-07,2261
Latvia,2020-10-08,2370
Latvia,2020-10-09,2507
Latvia,2020-10-10,2596
Latvia,2020-10-11,2670
Latvia,2020-10-12,2765
Latvia,2020-10-13,2840
Latvia,2020-10-14,2942
Latvia,2020-10-15,3056
Latvia,2020-10-16,3204
Latvia,2020-10-17,3392
Latvia,2020-10-18,3450
Latvia,2020-10-19,3494
Latvia,2020-10-20,3609
Latvia,2020-10-21,3797
Latvia,2020-10-22,3958
Latvia,2020-10-23,4208
Latvia,2020-10-24,4467
Latvia,2020-10-25,4678
Latvia,2020-10-26,4757
Latvia,2020-10-27,4893
Latvia,2020-10-28,5144
Latvia,2020-10-29,5395
Latvia,2020-10-30,5679
Latvia,2020-10-31,5894
Latvia,2020-11-01,6136
Latvia,2020-11-02,6268
Latvia,2020-11-03,6439
Latvia,2020-11-04,6752
Latvia,2020-11-05,7119
Latvia,2020-11-06,7476
Latvia,2020-11-07,7880
Latvia,2020-11-08,8095
Latvia,2020-11-09,8187
Latvia,2020-11-10,8395
Latvia,2020-11-11,8848
Latvia,2020-11-12,9381
Latvia,2020-11-13,9836
Latvia,2020-11-14,10231
Latvia,2020-11-15,10547
Latvia,2020-11-16,10636
Latvia,2020-11-17,10914
Latvia,2020-11-18,11356
Latvia,2020-11-19,11722
Latvia,2020-11-20,12102
Latvia,2020-11-21,12744
Latvia,2020-11-22,13120
Latvia,2020-11-23,13236
Latvia,2020-11-24,13693
Latvia,2020-11-25,14273
Latvia,2020-11-26,15171
Latvia,2020-11-27,15808
Latvia,2020-11-28,16561
Latvia,2020-11-29,16975
Latvia,2020-11-30,17075
Latvia,2020-12-01,17687
Latvia,2020-12-02,18377
Latvia,2020-12-03,19307
Latvia,2020-12-04,19993
Latvia,2020-12-05,20787
Latvia,2020-12-06,21313
Latvia,2020-12-07,21520
Latvia,2020-12-08,22104
Latvia,2020-12-09,22816
Latvia,2020-12-10,23706
Latvia,2020-12-11,24386
Latvia,2020-12-12,25046
Latvia,2020-12-13,25675
Latvia,2020-12-14,25885
Latvia,2020-12-15,26472
Latvia,2020-12-16,27495
Latvia,2020-12-17,28535
Latvia,2020-12-18,29427
Latvia,2020-12-19,30297
Latvia,2020-12-20,30940
Latvia,2020-12-21,31335
Latvia,2020-12-22,32339
Latvia,2020-12-23,33484
Latvia,2020-12-24,34754
Latvia,2020-12-25,35420
Latvia,2020-12-26,35819
Latvia,2020-12-27,36330
Latvia,2020-12-28,36838
Latvia,2020-12-29,37676
Latvia,2020-12-30,39043
Latvia,2020-12-31,40904
Latvia,2021-01-01,41615
Latvia,2021-01-02,41929
Latvia,2021-01-03,42497
Latvia,2021-01-04,43118
Latvia,2021-01-05,43942
Latvia,2021-01-06,45171
Latvia,2021-01-07,46545
Latvia,2021-01-08,47782
Latvia,2021-01-09,48952
Latvia,2021-01-10,49568
Latvia,2021-01-11,49899
Latvia,2021-01-12,50777
Latvia,2021-01-13,52032
Latvia,2021-01-14,52982
Latvia,2021-01-15,54066
Latvia,2021-01-16,55097
Latvia,2021-01-17,55664
Latvia,2021-01-18,55908
Latvia,2021-01-19,56720
Latvia,2021-01-20,57808
Latvia,2021-01-21,58710
Latvia,2021-01-22,59586
Latvia,2021-01-23,60496
Latvia,2021-01-24,61008
Latvia,2021-01-25,61231
Latvia,2021-01-26,61924
Latvia,2021-01-27,63027
Latvia,2021-01-28,63992
Latvia,2021-01-29,64923
Latvia,2021-01-30,65708
Latvia,2021-01-31,66241
Latvia,2021-02-01,66652
Latvia,2021-02-02,67427
Latvia,2021-02-03,68658
Latvia,2021-02-04,69400
Latvia,2021-02-05,70276
Latvia,2021-02-06,71320
Latvia,2021-02-07,71800
Latvia,2021-02-08,72088
Latvia,2021-02-09,72869
Latvia,2021-02-10,73859
Latvia,2021-02-11,74701
Latvia,2021-02-12,75509
Latvia,2021-02-13,76282
Latvia,2021-02-14,76706
Latvia,2021-02-15,76984
Latvia,2021-02-16,77697
Latvia,2021-02-17,78643
Latvia,2021-02-18,79351
Latvia,2021-02-19,80040
Latvia,2021-02-20,81109
Latvia,2021-02-21,81519
Latvia,2021-02-22,81793
Latvia,2021-02-23,82462
Latvia,2021-02-24,83445
Latvia,2021-02-25,84258
Latvia,2021-02-26,84983
Latvia,2021-02-27,85810
Latvia,2021-02-28,86186
Latvia,2021-03-01,86458
Latvia,2021-03-02,87103
Latvia,2021-03-03,88022
Latvia,2021-03-04,88668
Latvia,2021-03-05,89414
Latvia,2021-03-06,90009
Latvia,2021-03-07,90331
Latvia,2021-03-08,90525
Latvia,2021-03-09,90997
Latvia,2021-03-10,91636
Latvia,2021-03-11,92274
Latvia,2021-03-12,92906
Latvia,2021-03-13,93484
Latvia,2021-03-14,93781
Latvia,2021-03-15,93959
Latvia,2021-03-16,94602
Latvia,2021-03-17,95420
Latvia,2021-03-18,95902
Latvia,2021-03-19,96524
Latvia,2021-03-20,97149
Latvia,2021-03-21,97409
Latvia,2021-03-22,97586
Latvia,2021-03-23,98094
Latvia,2021-03-24,98870
Latvia,2021-03-25,99476
Latvia,2021-03-26,100114
Latvia,2021-03-27,100716
Latvia,2021-03-28,101040
Latvia,2021-03-29,101207
Latvia,2021-03-30,101733
Latvia,2021-03-31,102363
Latvia,2021-04-01,103001
Latvia,2021-04-02,103588
Latvia,2021-04-03,103867
Latvia,2021-04-04,104105
Latvia,2021-04-05,104224
Latvia,2021-04-06,104533
Latvia,2021-04-07,105176
Latvia,2021-04-08,105916
Latvia,2021-04-09,106574
Latvia,2021-04-10,107240
Latvia,2021-04-11,107608
Latvia,2021-04-12,107818
Lebanon,2020-01-22,0
Lebanon,2020-01-23,0
Lebanon,2020-01-24,0
Lebanon,2020-01-25,0
Lebanon,2020-01-26,0
Lebanon,2020-01-27,0
Lebanon,2020-01-28,0
Lebanon,2020-01-29,0
Lebanon,2020-01-30,0
Lebanon,2020-01-31,0
Lebanon,2020-02-01,0
Lebanon,2020-02-02,0
Lebanon,2020-02-03,0
Lebanon,2020-02-04,0
Lebanon,2020-02-05,0
Lebanon,2020-02-06,0
Lebanon,2020-02-07,0
Lebanon,2020-02-08,0
Lebanon,2020-02-09,0
Lebanon,2020-02-10,0
Lebanon,2020-02-11,0
Lebanon,2020-02-12,0
Lebanon,2020-02-13,0
Lebanon,2020-02-14,0
Lebanon,2020-02-15,0
Lebanon,2020-02-16,0
Lebanon,2020-02-17,0
Lebanon,2020-02-18,0
Lebanon,2020-02-19,0
Lebanon,2020-02-20,0
Lebanon,2020-02-21,1
Lebanon,2020-02-22,1
Lebanon,2020-02-23,1
Lebanon,2020-02-24,1
Lebanon,2020-02-25,1
Lebanon,2020-02-26,2
Lebanon,2020-02-27,2
Lebanon,2020-02-28,2
Lebanon,2020-02-29,4
Lebanon,2020-03-01,10
Lebanon,2020-03-02,13
Lebanon,2020-03-03,13
Lebanon,2020-03-04,13
Lebanon,2020-03-05,16
Lebanon,2020-03-06,22
Lebanon,2020-03-07,22
Lebanon,2020-03-08,32
Lebanon,2020-03-09,32
Lebanon,2020-03-10,41
Lebanon,2020-03-11,61
Lebanon,2020-03-12,61
Lebanon,2020-03-13,77
Lebanon,2020-03-14,93
Lebanon,2020-03-15,110
Lebanon,2020-03-16,110
Lebanon,2020-03-17,120
Lebanon,2020-03-18,133
Lebanon,2020-03-19,157
Lebanon,2020-03-20,163
Lebanon,2020-03-21,187
Lebanon,2020-03-22,248
Lebanon,2020-03-23,267
Lebanon,2020-03-24,318
Lebanon,2020-03-25,333
Lebanon,2020-03-26,368
Lebanon,2020-03-27,391
Lebanon,2020-03-28,412
Lebanon,2020-03-29,438
Lebanon,2020-03-30,446
Lebanon,2020-03-31,470
Lebanon,2020-04-01,479
Lebanon,2020-04-02,494
Lebanon,2020-04-03,508
Lebanon,2020-04-04,520
Lebanon,2020-04-05,527
Lebanon,2020-04-06,541
Lebanon,2020-04-07,548
Lebanon,2020-04-08,576
Lebanon,2020-04-09,582
Lebanon,2020-04-10,609
Lebanon,2020-04-11,619
Lebanon,2020-04-12,630
Lebanon,2020-04-13,632
Lebanon,2020-04-14,641
Lebanon,2020-04-15,658
Lebanon,2020-04-16,663
Lebanon,2020-04-17,668
Lebanon,2020-04-18,672
Lebanon,2020-04-19,673
Lebanon,2020-04-20,677
Lebanon,2020-04-21,677
Lebanon,2020-04-22,682
Lebanon,2020-04-23,688
Lebanon,2020-04-24,696
Lebanon,2020-04-25,704
Lebanon,2020-04-26,707
Lebanon,2020-04-27,710
Lebanon,2020-04-28,717
Lebanon,2020-04-29,721
Lebanon,2020-04-30,725
Lebanon,2020-05-01,729
Lebanon,2020-05-02,733
Lebanon,2020-05-03,737
Lebanon,2020-05-04,740
Lebanon,2020-05-05,741
Lebanon,2020-05-06,750
Lebanon,2020-05-07,784
Lebanon,2020-05-08,796
Lebanon,2020-05-09,809
Lebanon,2020-05-10,845
Lebanon,2020-05-11,859
Lebanon,2020-05-12,870
Lebanon,2020-05-13,878
Lebanon,2020-05-14,886
Lebanon,2020-05-15,891
Lebanon,2020-05-16,902
Lebanon,2020-05-17,911
Lebanon,2020-05-18,931
Lebanon,2020-05-19,954
Lebanon,2020-05-20,961
Lebanon,2020-05-21,1024
Lebanon,2020-05-22,1086
Lebanon,2020-05-23,1097
Lebanon,2020-05-24,1114
Lebanon,2020-05-25,1119
Lebanon,2020-05-26,1140
Lebanon,2020-05-27,1161
Lebanon,2020-05-28,1168
Lebanon,2020-05-29,1172
Lebanon,2020-05-30,1191
Lebanon,2020-05-31,1220
Lebanon,2020-06-01,1233
Lebanon,2020-06-02,1242
Lebanon,2020-06-03,1256
Lebanon,2020-06-04,1306
Lebanon,2020-06-05,1312
Lebanon,2020-06-06,1320
Lebanon,2020-06-07,1331
Lebanon,2020-06-08,1350
Lebanon,2020-06-09,1368
Lebanon,2020-06-10,1388
Lebanon,2020-06-11,1402
Lebanon,2020-06-12,1422
Lebanon,2020-06-13,1442
Lebanon,2020-06-14,1446
Lebanon,2020-06-15,1464
Lebanon,2020-06-16,1473
Lebanon,2020-06-17,1489
Lebanon,2020-06-18,1495
Lebanon,2020-06-19,1510
Lebanon,2020-06-20,1536
Lebanon,2020-06-21,1587
Lebanon,2020-06-22,1603
Lebanon,2020-06-23,1622
Lebanon,2020-06-24,1644
Lebanon,2020-06-25,1662
Lebanon,2020-06-26,1697
Lebanon,2020-06-27,1719
Lebanon,2020-06-28,1740
Lebanon,2020-06-29,1745
Lebanon,2020-06-30,1778
Lebanon,2020-07-01,1788
Lebanon,2020-07-02,1796
Lebanon,2020-07-03,1830
Lebanon,2020-07-04,1855
Lebanon,2020-07-05,1873
Lebanon,2020-07-06,1885
Lebanon,2020-07-07,1907
Lebanon,2020-07-08,1946
Lebanon,2020-07-09,2011
Lebanon,2020-07-10,2082
Lebanon,2020-07-11,2168
Lebanon,2020-07-12,2334
Lebanon,2020-07-13,2419
Lebanon,2020-07-14,2451
Lebanon,2020-07-15,2542
Lebanon,2020-07-16,2599
Lebanon,2020-07-17,2700
Lebanon,2020-07-18,2775
Lebanon,2020-07-19,2859
Lebanon,2020-07-20,2905
Lebanon,2020-07-21,2980
Lebanon,2020-07-22,3104
Lebanon,2020-07-23,3260
Lebanon,2020-07-24,3407
Lebanon,2020-07-25,3582
Lebanon,2020-07-26,3750
Lebanon,2020-07-27,3882
Lebanon,2020-07-28,4023
Lebanon,2020-07-29,4205
Lebanon,2020-07-30,4334
Lebanon,2020-07-31,4555
Lebanon,2020-08-01,4730
Lebanon,2020-08-02,4885
Lebanon,2020-08-03,5062
Lebanon,2020-08-04,5062
Lebanon,2020-08-05,5417
Lebanon,2020-08-06,5672
Lebanon,2020-08-07,5951
Lebanon,2020-08-08,6223
Lebanon,2020-08-09,6517
Lebanon,2020-08-10,6812
Lebanon,2020-08-11,7121
Lebanon,2020-08-12,7413
Lebanon,2020-08-13,7711
Lebanon,2020-08-14,8045
Lebanon,2020-08-15,8442
Lebanon,2020-08-16,8881
Lebanon,2020-08-17,9337
Lebanon,2020-08-18,9758
Lebanon,2020-08-19,10347
Lebanon,2020-08-20,10952
Lebanon,2020-08-21,11580
Lebanon,2020-08-22,12191
Lebanon,2020-08-23,12698
Lebanon,2020-08-24,13155
