country,year,age,sex,life expectancy
Georgia,2015,60,Male,68.24
Georgia,2015,60,Female,76.93
Georgia,2015,0,Both sexes,18.43
Georgia,2015,0,Male,15.98
Georgia,2015,0,Female,20.46
Georgia,2010,60,Both sexes,71.87
Georgia,2010,60,Male,67.44
Georgia,2010,60,Female,76.3
Georgia,2010,0,Both sexes,18.22
Georgia,2010,0,Male,15.93
Georgia,2010,0,Female,20.11
Georgia,2000,60,Both sexes,69.41
Georgia,2000,60,Male,65.58
Georgia,2000,60,Female,73.14
Georgia,2000,0,Both sexes,16.99
Georgia,2000,0,Male,15.21
Georgia,2000,0,Female,18.45
Germany,2019,60,Both sexes,81.72
Germany,2019,60,Male,78.72
Germany,2019,60,Female,84.77
Germany,2019,0,Both sexes,24.41
Germany,2019,0,Male,21.87
Germany,2019,0,Female,26.87
Germany,2015,60,Both sexes,80.42
Germany,2015,60,Male,78.12
Germany,2015,60,Female,82.71
Germany,2015,0,Both sexes,23.21
Germany,2015,0,Male,21.46
Germany,2015,0,Female,24.84
Germany,2010,60,Both sexes,80.17
Germany,2010,60,Male,77.78
Germany,2010,60,Female,82.54
Germany,2010,0,Both sexes,23.15
Germany,2010,0,Male,21.4
Germany,2010,0,Female,24.76
Germany,2000,60,Both sexes,78.09
Germany,2000,60,Male,75.04
Germany,2000,60,Female,80.92
Germany,2000,0,Both sexes,21.75
Germany,2000,0,Male,19.47
Germany,2000,0,Female,23.57
Ghana,2019,60,Both sexes,66.28
Ghana,2019,60,Male,63.66
Ghana,2019,60,Female,69.16
Ghana,2019,0,Both sexes,17.25
Ghana,2019,0,Male,15.66
Ghana,2019,0,Female,18.89
Ghana,2015,60,Both sexes,64.55
Ghana,2015,60,Male,61.97
Ghana,2015,60,Female,67.41
Ghana,2015,0,Both sexes,16.8
Ghana,2015,0,Male,15.12
Ghana,2015,0,Female,18.56
Ghana,2010,60,Both sexes,61
Ghana,2010,60,Male,59.7
Ghana,2010,60,Female,64.53
Ghana,2010,0,Both sexes,16.21
Ghana,2010,0,Male,14.55
Ghana,2010,0,Female,17.94
Ghana,2000,60,Both sexes,59.24
Ghana,2000,60,Male,57.75
Ghana,2000,60,Female,60.8
Ghana,2000,0,Both sexes,16.05
Ghana,2000,0,Male,14.84
Ghana,2000,0,Female,17.25
Greece,2019,60,Both sexes,81.1
Greece,2019,60,Male,78.64
Greece,2019,60,Female,83.57
Greece,2019,0,Both sexes,23.84
Greece,2019,0,Male,22.07
Greece,2019,0,Female,25.52
Greece,2015,60,Both sexes,80.38
Greece,2015,60,Male,77.85
Greece,2015,60,Female,82.94
Greece,2015,0,Both sexes,23.46
Greece,2015,0,Male,21.72
Greece,2015,0,Female,25.11
Greece,2010,60,Both sexes,80.1
Greece,2010,60,Male,77.52
Greece,2010,60,Female,82.71
Greece,2010,0,Both sexes,23.33
Greece,2010,0,Male,21.73
Greece,2010,0,Female,24.85
Greece,2000,60,Both sexes,78.17
Greece,2000,60,Male,75.51
Greece,2000,60,Female,80.89
Greece,2000,0,Both sexes,21.54
Greece,2000,0,Male,19.89
Greece,2000,0,Female,23.09
Grenada,2019,60,Both sexes,72.88
Grenada,2019,60,Male,70.63
Grenada,2019,60,Female,75.33
Grenada,2019,0,Both sexes,18.73
Grenada,2019,0,Male,17.16
Grenada,2019,0,Female,20.34
Grenada,2015,60,Both sexes,72.7
Grenada,2015,60,Male,70.44
Grenada,2015,60,Female,75.15
Grenada,2015,0,Both sexes,18.86
Grenada,2015,0,Male,17.34
Grenada,2015,0,Female,20.39
Grenada,2010,60,Both sexes,71.97
Grenada,2010,60,Male,69.2
Grenada,2010,60,Female,75.48
Grenada,2010,0,Both sexes,17.74
Grenada,2010,0,Male,15.59
Grenada,2010,0,Female,20.48
Grenada,2000,60,Both sexes,71.97
Grenada,2000,60,Male,68.6
Grenada,2000,60,Female,75.95
Grenada,2000,0,Both sexes,17.86
Grenada,2000,0,Male,15.12
Grenada,2000,0,Female,20
Guatemala,2019,60,Both sexes,72.02
Guatemala,2019,60,Male,68.95
Guatemala,2019,60,Female,75.04
Guatemala,2019,0,Both sexes,20.47
Guatemala,2019,0,Male,19.4
Guatemala,2019,0,Female,21.43
Guatemala,2015,60,Both sexes,70.95
Guatemala,2015,60,Male,67.85
Guatemala,2015,60,Female,74.01
Guatemala,2015,0,Both sexes,19.85
Guatemala,2015,0,Male,18.81
Guatemala,2015,0,Female,20.81
Guatemala,2010,60,Both sexes,69.3
Guatemala,2010,60,Male,65.82
Guatemala,2010,60,Female,72.77
Guatemala,2010,0,Both sexes,19.55
Guatemala,2010,0,Male,18.55
Guatemala,2010,0,Female,20.49
Guatemala,2000,60,Both sexes,66.78
Guatemala,2000,60,Male,63.32
Guatemala,2000,60,Female,70.27
Guatemala,2000,0,Both sexes,19.11
Guatemala,2000,0,Male,18.1
Guatemala,2000,0,Female,20.12
Guinea,2019,60,Both sexes,61.01
Guinea,2019,60,Male,59.48
Guinea,2019,60,Female,62.25
Guinea,2019,0,Both sexes,16.54
Guinea,2019,0,Male,15.62
Guinea,2019,0,Female,17.16
Guinea,2015,60,Both sexes,58.81
Guinea,2015,60,Male,57.28
Guinea,2015,60,Female,60.07
Guinea,2015,0,Both sexes,15.89
Guinea,2015,0,Male,14.85
Guinea,2015,0,Female,16.62
Guinea,2010,60,Both sexes,58.07
Guinea,2010,60,Male,56.65
Guinea,2010,60,Female,59.26
Guinea,2010,0,Both sexes,15.79
Guinea,2010,0,Male,14.72
Guinea,2010,0,Female,16.59
Guinea,2000,60,Both sexes,54.26
Guinea,2000,60,Male,53.1
Guinea,2000,60,Female,55.3
Guinea,2000,0,Both sexes,15.69
Guinea,2000,0,Male,14.97
Guinea,2000,0,Female,16.26
Guinea-Bissau,2019,60,Both sexes,60.22
Guinea-Bissau,2019,60,Male,57.36
Guinea-Bissau,2019,60,Female,62.98
Guinea-Bissau,2019,0,Both sexes,15.5
Guinea-Bissau,2019,0,Male,13.92
Guinea-Bissau,2019,0,Female,16.72
Guinea-Bissau,2015,60,Both sexes,58.23
Guinea-Bissau,2015,60,Male,55.53
Guinea-Bissau,2015,60,Female,60.81
Guinea-Bissau,2015,0,Both sexes,15.03
Guinea-Bissau,2015,0,Male,13.36
Guinea-Bissau,2015,0,Female,16.32
Guinea-Bissau,2010,60,Both sexes,55.43
Guinea-Bissau,2010,60,Male,53.05
Guinea-Bissau,2010,60,Female,57.68
Guinea-Bissau,2010,0,Both sexes,14.59
Guinea-Bissau,2010,0,Male,12.87
Guinea-Bissau,2010,0,Female,15.96
Guinea-Bissau,2000,60,Both sexes,50.28
Guinea-Bissau,2000,60,Male,47.77
Guinea-Bissau,2000,60,Female,52.76
Guinea-Bissau,2000,0,Both sexes,13.83
Guinea-Bissau,2000,0,Male,12.08
Guinea-Bissau,2000,0,Female,15.38
Guyana,2019,60,Both sexes,65.69
Guyana,2019,60,Male,62.45
Guyana,2019,60,Female,69.39
Guyana,2019,0,Both sexes,16.55
Guyana,2019,0,Male,15.1
Guyana,2019,0,Female,18.1
Guyana,2015,60,Both sexes,65.59
Guyana,2015,60,Male,62.31
Guyana,2015,60,Female,69.22
Guyana,2015,0,Both sexes,16.61
Guyana,2015,0,Male,15.19
Guyana,2015,0,Female,18.03
Guyana,2010,60,Both sexes,64.77
Guyana,2010,60,Male,61.63
Guyana,2010,60,Female,68.23
Guyana,2010,0,Both sexes,16.17
Guyana,2010,0,Male,14.8
Guyana,2010,0,Female,17.56
Guyana,2000,60,Both sexes,62.96
Guyana,2000,60,Male,59.81
Guyana,2000,60,Female,66.51
Guyana,2000,0,Both sexes,15.93
Guyana,2000,0,Male,14.61
Guyana,2000,0,Female,17.29
Haiti,2019,60,Both sexes,64.05
Haiti,2019,60,Male,63.34
Haiti,2019,60,Female,64.76
Haiti,2019,0,Both sexes,16.77
Haiti,2019,0,Male,16.5
Haiti,2019,0,Female,17.01
Haiti,2015,60,Both sexes,62.61
Haiti,2015,60,Male,62.09
Haiti,2015,60,Female,63.13
Haiti,2015,0,Both sexes,16.47
Haiti,2015,0,Male,16.25
Haiti,2015,0,Female,16.66
Haiti,2010,60,Both sexes,31.28
Haiti,2010,60,Male,27.97
Haiti,2010,60,Female,35.37
Haiti,2010,0,Both sexes,11.46
Haiti,2010,0,Male,10.86
Haiti,2010,0,Female,12.01
Haiti,2000,60,Both sexes,57.05
Haiti,2000,60,Male,56.97
Haiti,2000,60,Female,57.18
Haiti,2000,0,Both sexes,15.77
Haiti,2000,0,Male,15.59
Haiti,2000,0,Female,15.92
Honduras,2019,60,Both sexes,71.94
Honduras,2019,60,Male,70.67
Honduras,2019,60,Female,73.16
Honduras,2019,0,Both sexes,18.35
Honduras,2019,0,Male,17.54
Honduras,2019,0,Female,19.08
Honduras,2015,60,Both sexes,69.82
Honduras,2015,60,Male,67.57
Honduras,2015,60,Female,72.13
Honduras,2015,0,Both sexes,17.87
Honduras,2015,0,Male,17.04
Honduras,2015,0,Female,18.65
Honduras,2010,60,Both sexes,71.15
Honduras,2010,60,Male,70.24
Honduras,2010,60,Female,72.11
Honduras,2010,0,Both sexes,18.86
Honduras,2010,0,Male,18.69
Honduras,2010,0,Female,19.07
Honduras,2000,60,Both sexes,70.04
Honduras,2000,60,Male,69.1
Honduras,2000,60,Female,71.02
Honduras,2000,0,Both sexes,19.55
Honduras,2000,0,Male,19.62
Honduras,2000,0,Female,19.56
Hungary,2019,60,Both sexes,76.44
Hungary,2019,60,Male,73.09
Hungary,2019,60,Female,79.59
Hungary,2019,0,Both sexes,20.22
Hungary,2019,0,Male,17.72
Hungary,2019,0,Female,22.27
Hungary,2015,60,Both sexes,75.57
Hungary,2015,60,Male,72.16
Hungary,2015,60,Female,78.73
Hungary,2015,0,Both sexes,19.9
Hungary,2015,0,Male,17.44
Hungary,2015,0,Female,21.86
Hungary,2010,60,Both sexes,74.58
Hungary,2010,60,Male,70.63
Hungary,2010,60,Female,78.35
Hungary,2010,0,Both sexes,19.67
Hungary,2010,0,Male,16.98
Hungary,2010,0,Female,21.81
Hungary,2000,60,Both sexes,71.34
Hungary,2000,60,Male,67.07
Hungary,2000,60,Female,75.63
Hungary,2000,0,Both sexes,17.96
Hungary,2000,0,Male,15.31
Hungary,2000,0,Female,20.12
Iceland,2019,60,Both sexes,82.33
Iceland,2019,60,Male,80.81
Iceland,2019,60,Female,83.87
Iceland,2019,0,Both sexes,24.64
Iceland,2019,0,Male,23.71
Iceland,2019,0,Female,25.54
Iceland,2015,60,Both sexes,82.14
Iceland,2015,60,Male,80.69
Iceland,2015,60,Female,83.56
Iceland,2015,0,Both sexes,24.41
Iceland,2015,0,Male,23.45
Iceland,2015,0,Female,25.29
Iceland,2010,60,Both sexes,81.68
Iceland,2010,60,Male,80.02
Iceland,2010,60,Female,83.34
Iceland,2010,0,Both sexes,23.91
Iceland,2010,0,Male,22.73
Iceland,2010,0,Female,25.02
Iceland,2000,60,Both sexes,79.7
Iceland,2000,60,Male,77.74
Iceland,2000,60,Female,81.64
Iceland,2000,0,Both sexes,22.62
Iceland,2000,0,Male,21.18
Iceland,2000,0,Female,23.97
India,2019,60,Both sexes,70.79
India,2019,60,Male,69.52
India,2019,60,Female,72.17
India,2019,0,Both sexes,18.82
India,2019,0,Male,18.11
India,2019,0,Female,19.54
India,2015,60,Both sexes,69.31
India,2015,60,Male,68.11
India,2015,60,Female,70.62
India,2015,0,Both sexes,18.49
India,2015,0,Male,17.74
India,2015,0,Female,19.25
India,2010,60,Both sexes,67.23
India,2010,60,Male,65.69
India,2010,60,Female,68.94
India,2010,0,Both sexes,17.95
India,2010,0,Male,16.91
India,2010,0,Female,19.02
India,2000,60,Both sexes,62.11
India,2000,60,Male,61.34
India,2000,60,Female,62.92
India,2000,0,Both sexes,16.12
India,2000,0,Male,15.41
India,2000,0,Female,16.84
Indonesia,2019,60,Both sexes,71.31
Indonesia,2019,60,Male,69.4
Indonesia,2019,60,Female,73.3
Indonesia,2019,0,Both sexes,17.94
Indonesia,2019,0,Male,16.73
Indonesia,2019,0,Female,19.13
Indonesia,2015,60,Both sexes,70.61
Indonesia,2015,60,Male,68.77
Indonesia,2015,60,Female,72.5
Indonesia,2015,0,Both sexes,17.67
Indonesia,2015,0,Male,16.54
Indonesia,2015,0,Female,18.75
Indonesia,2010,60,Both sexes,69.26
Indonesia,2010,60,Male,67.53
Indonesia,2010,60,Female,71.03
Indonesia,2010,0,Both sexes,17.46
Indonesia,2010,0,Male,16.44
Indonesia,2010,0,Female,18.4
Indonesia,2000,60,Both sexes,67.17
Indonesia,2000,60,Male,65.77
Indonesia,2000,60,Female,68.55
Indonesia,2000,0,Both sexes,17.56
Indonesia,2000,0,Male,16.84
Indonesia,2000,0,Female,18.18
Iran,2019,60,Both sexes,77.35
Iran,2019,60,Male,75.69
Iran,2019,60,Female,79.09
Iran,2019,0,Both sexes,21.82
Iran,2019,0,Male,21.18
Iran,2019,0,Female,22.48
Iran,2015,60,Both sexes,76.66
Iran,2015,60,Male,74.96
Iran,2015,60,Female,78.52
Iran,2015,0,Both sexes,21.56
Iran,2015,0,Male,20.91
Iran,2015,0,Female,22.3
Iran,2010,60,Both sexes,75.86
Iran,2010,60,Male,73.87
Iran,2010,60,Female,78.01
Iran,2010,0,Both sexes,21.4
Iran,2010,0,Male,20.59
Iran,2010,0,Female,22.29
Iran,2000,60,Both sexes,72.56
Iran,2000,60,Male,70.73
Iran,2000,60,Female,74.61
Iran,2000,0,Both sexes,19.7
Iran,2000,0,Male,18.98
Iran,2000,0,Female,20.54
Iraq,2019,60,Both sexes,72.42
Iraq,2019,60,Male,69.93
Iraq,2019,60,Female,74.97
Iraq,2019,0,Both sexes,19.18
Iraq,2019,0,Male,17.62
Iraq,2019,0,Female,20.66
Iraq,2015,60,Both sexes,70.29
Iraq,2015,60,Male,67.32
Iraq,2015,60,Female,73.41
Iraq,2015,0,Both sexes,19.24
Iraq,2015,0,Male,17.89
Iraq,2015,0,Female,20.49
Iraq,2010,60,Both sexes,70.24
Iraq,2010,60,Male,67.76
Iraq,2010,60,Female,72.79
Iraq,2010,0,Both sexes,18.82
Iraq,2010,0,Male,17.55
Iraq,2010,0,Female,20.02
Iraq,2000,60,Both sexes,68.77
Iraq,2000,60,Male,66.43
Iraq,2000,60,Female,71.25
Iraq,2000,0,Both sexes,18.3
Iraq,2000,0,Male,17.01
Iraq,2000,0,Female,19.57
Ireland,2019,60,Both sexes,81.84
Ireland,2019,60,Male,80.2
Ireland,2019,60,Female,83.48
Ireland,2019,0,Both sexes,24.19
Ireland,2019,0,Male,23.01
Ireland,2019,0,Female,25.33
Ireland,2015,60,Both sexes,81.14
Ireland,2015,60,Male,79.33
Ireland,2015,60,Female,82.93
Ireland,2015,0,Both sexes,23.66
Ireland,2015,0,Male,22.31
Ireland,2015,0,Female,24.94
Ireland,2010,60,Both sexes,80.41
Ireland,2010,60,Male,78.33
Ireland,2010,60,Female,82.44
Ireland,2010,0,Both sexes,23.18
Ireland,2010,0,Male,21.68
Ireland,2010,0,Female,24.57
Ireland,2000,60,Both sexes,76.41
Ireland,2000,60,Male,73.84
Ireland,2000,60,Female,79.02
Ireland,2000,0,Both sexes,20.19
Ireland,2000,0,Male,18.34
Ireland,2000,0,Female,21.93
Israel,2019,60,Both sexes,82.62
Israel,2019,60,Male,80.79
Israel,2019,60,Female,84.36
Israel,2019,0,Both sexes,24.9
Israel,2019,0,Male,23.62
Israel,2019,0,Female,26.03
Israel,2015,60,Both sexes,81.93
Israel,2015,60,Male,79.96
Israel,2015,60,Female,83.79
Israel,2015,0,Both sexes,24.31
Israel,2015,0,Male,22.87
Israel,2015,0,Female,25.59
Israel,2010,60,Both sexes,81.56
Israel,2010,60,Male,79.62
Israel,2010,60,Female,83.34
Israel,2010,0,Both sexes,24.15
Israel,2010,0,Male,22.8
Israel,2010,0,Female,25.31
Israel,2000,60,Both sexes,78.57
Israel,2000,60,Male,76.36
Israel,2000,60,Female,80.66
Israel,2000,0,Both sexes,21.95
Israel,2000,0,Male,20.57
Israel,2000,0,Female,23.13
Italy,2019,60,Both sexes,82.97
Italy,2019,60,Male,80.91
Italy,2019,60,Female,84.9
Italy,2019,0,Both sexes,25.04
Italy,2019,0,Male,23.36
Italy,2019,0,Female,26.53
Italy,2015,60,Both sexes,82.21
Italy,2015,60,Male,80
Italy,2015,60,Female,84.26
Italy,2015,0,Both sexes,24.48
Italy,2015,0,Male,22.75
Italy,2015,0,Female,26.01
Italy,2010,60,Both sexes,81.9
Italy,2010,60,Male,79.37
Italy,2010,60,Female,84.22
Italy,2010,0,Both sexes,24.37
Italy,2010,0,Male,22.36
Italy,2010,0,Female,26.1
Italy,2000,60,Both sexes,79.36
Italy,2000,60,Male,76.41
Italy,2000,60,Female,82.15
Italy,2000,0,Both sexes,22.54
Italy,2000,0,Male,20.28
Italy,2000,0,Female,24.47
Jamaica,2019,60,Both sexes,75.98
Jamaica,2019,60,Male,74.36
Jamaica,2019,60,Female,77.68
Jamaica,2019,0,Both sexes,21.32
Jamaica,2019,0,Male,20.07
Jamaica,2019,0,Female,22.63
Jamaica,2015,60,Both sexes,75.85
Jamaica,2015,60,Male,74.1
Jamaica,2015,60,Female,77.71
Jamaica,2015,0,Both sexes,21.36
Jamaica,2015,0,Male,19.87
Jamaica,2015,0,Female,22.95
Jamaica,2010,60,Both sexes,75.77
Jamaica,2010,60,Male,73.27
Jamaica,2010,60,Female,78.51
Jamaica,2010,0,Both sexes,21.63
Jamaica,2010,0,Male,19.65
Jamaica,2010,0,Female,23.79
Jamaica,2000,60,Both sexes,74.22
Jamaica,2000,60,Male,72.05
Jamaica,2000,60,Female,76.5
Jamaica,2000,0,Both sexes,20.99
Jamaica,2000,0,Male,19.72
Jamaica,2000,0,Female,22.28
Japan,2019,60,Both sexes,84.26
Japan,2019,60,Male,81.49
Japan,2019,60,Female,86.94
Japan,2019,0,Both sexes,26.35
Japan,2019,0,Male,23.95
Japan,2019,0,Female,28.56
Japan,2015,60,Both sexes,83.62
Japan,2015,60,Male,80.7
Japan,2015,60,Female,86.41
Japan,2015,0,Both sexes,25.86
Japan,2015,0,Male,23.37
Japan,2015,0,Female,28.12
Japan,2010,60,Both sexes,82.68
Japan,2010,60,Male,79.46
Japan,2010,60,Female,85.77
Japan,2010,0,Both sexes,25.27
Japan,2010,0,Male,22.56
Japan,2010,0,Female,27.69
Japan,2000,60,Both sexes,81.12
Japan,2000,60,Male,77.69
Japan,2000,60,Female,84.37
Japan,2000,0,Both sexes,24.15
Japan,2000,0,Male,21.32
Japan,2000,0,Female,26.59
Jordan,2019,60,Both sexes,77.87
Jordan,2019,60,Male,77.02
Jordan,2019,60,Female,78.78
Jordan,2019,0,Both sexes,21.81
Jordan,2019,0,Male,21.56
Jordan,2019,0,Female,22.07
Jordan,2015,60,Both sexes,77.82
Jordan,2015,60,Male,76.95
Jordan,2015,60,Female,78.77
Jordan,2015,0,Both sexes,21.79
Jordan,2015,0,Male,21.51
Jordan,2015,0,Female,22.1
Jordan,2010,60,Both sexes,76.59
Jordan,2010,60,Male,75.59
Jordan,2010,60,Female,77.62
Jordan,2010,0,Both sexes,20.99
Jordan,2010,0,Male,20.53
Jordan,2010,0,Female,21.44
Jordan,2000,60,Both sexes,72.65
Jordan,2000,60,Male,73.06
Jordan,2000,60,Female,72.48
Jordan,2000,0,Both sexes,18.61
Jordan,2000,0,Male,19.54
Jordan,2000,0,Female,17.95
Kazakhstan,2019,60,Both sexes,73.95
Kazakhstan,2019,60,Male,69.98
Kazakhstan,2019,60,Female,77.61
Kazakhstan,2019,0,Both sexes,19.46
Kazakhstan,2019,0,Male,16.84
Kazakhstan,2019,0,Female,21.44
Kazakhstan,2015,60,Both sexes,71.91
Kazakhstan,2015,60,Male,67.43
Kazakhstan,2015,60,Female,76.22
Kazakhstan,2015,0,Both sexes,18.59
Kazakhstan,2015,0,Male,15.91
Kazakhstan,2015,0,Female,20.62
Kazakhstan,2010,60,Both sexes,68.43
Kazakhstan,2010,60,Male,63.58
Kazakhstan,2010,60,Female,73.39
Kazakhstan,2010,0,Both sexes,17.16
Kazakhstan,2010,0,Male,14.58
Kazakhstan,2010,0,Female,19.19
Kazakhstan,2000,60,Both sexes,63.15
Kazakhstan,2000,60,Male,57.58
Kazakhstan,2000,60,Female,69.15
Kazakhstan,2000,0,Both sexes,15.31
Kazakhstan,2000,0,Male,12.34
Kazakhstan,2000,0,Female,17.76
Kenya,2019,60,Both sexes,66.09
Kenya,2019,60,Male,63.7
Kenya,2019,60,Female,68.44
Kenya,2019,0,Both sexes,17.64
Kenya,2019,0,Male,15.99
Kenya,2019,0,Female,19.09
Kenya,2015,60,Both sexes,64.17
Kenya,2015,60,Male,61.71
Kenya,2015,60,Female,66.62
Kenya,2015,0,Both sexes,17.32
Kenya,2015,0,Male,15.59
Kenya,2015,0,Female,18.82
Kenya,2010,60,Both sexes,61.18
Kenya,2010,60,Male,59.23
Kenya,2010,60,Female,63.07
Kenya,2010,0,Both sexes,16.79
Kenya,2010,0,Male,14.87
Kenya,2010,0,Female,18.48
Kenya,2000,60,Both sexes,53.87
Kenya,2000,60,Male,52.85
Kenya,2000,60,Female,54.91
Kenya,2000,0,Both sexes,16.33
Kenya,2000,0,Male,14.52
Kenya,2000,0,Female,18.1
Kiribati,2019,60,Both sexes,59.42
Kiribati,2019,60,Male,56.14
Kiribati,2019,60,Female,62.8
Kiribati,2019,0,Both sexes,13.69
Kiribati,2019,0,Male,12.5
Kiribati,2019,0,Female,14.64
Kiribati,2015,60,Both sexes,58.2
Kiribati,2015,60,Male,55.13
Kiribati,2015,60,Female,61.37
Kiribati,2015,0,Both sexes,13.47
Kiribati,2015,0,Male,12.3
Kiribati,2015,0,Female,14.39
Kiribati,2010,60,Both sexes,58.01
Kiribati,2010,60,Male,54.75
Kiribati,2010,60,Female,61.39
Kiribati,2010,0,Both sexes,13.18
Kiribati,2010,0,Male,12.03
Kiribati,2010,0,Female,14.15
Kiribati,2000,60,Both sexes,55.73
Kiribati,2000,60,Male,52.31
Kiribati,2000,60,Female,59.4
Kiribati,2000,0,Both sexes,12.56
Kiribati,2000,0,Male,11.28
Kiribati,2000,0,Female,13.65
Kuwait,2019,60,Both sexes,80.97
Kuwait,2019,60,Male,79.25
Kuwait,2019,60,Female,83.95
Kuwait,2019,0,Both sexes,23.96
Kuwait,2019,0,Male,22.82
Kuwait,2019,0,Female,25.9
Kuwait,2015,60,Both sexes,81.13
Kuwait,2015,60,Male,79.46
Kuwait,2015,60,Female,83.84
Kuwait,2015,0,Both sexes,24.21
Kuwait,2015,0,Male,23.16
Kuwait,2015,0,Female,25.9
Kuwait,2010,60,Both sexes,79.83
Kuwait,2010,60,Male,78.76
Kuwait,2010,60,Female,81.43
Kuwait,2010,0,Both sexes,23.21
Kuwait,2010,0,Male,22.67
Kuwait,2010,0,Female,23.98
Kuwait,2000,60,Both sexes,77.86
Kuwait,2000,60,Male,76.36
Kuwait,2000,60,Female,80.1
Kuwait,2000,0,Both sexes,22.19
Kuwait,2000,0,Male,21.24
Kuwait,2000,0,Female,23.5
Kyrgyzstan,2019,60,Both sexes,74.18
Kyrgyzstan,2019,60,Male,70.75
Kyrgyzstan,2019,60,Female,77.31
Kyrgyzstan,2019,0,Both sexes,20.01
Kyrgyzstan,2019,0,Male,17.78
Kyrgyzstan,2019,0,Female,21.67
Kyrgyzstan,2015,60,Both sexes,71.59
Kyrgyzstan,2015,60,Male,67.92
Kyrgyzstan,2015,60,Female,75.28
Kyrgyzstan,2015,0,Both sexes,18.41
Kyrgyzstan,2015,0,Male,16.28
Kyrgyzstan,2015,0,Female,20.24
Kyrgyzstan,2010,60,Both sexes,69.17
Kyrgyzstan,2010,60,Male,65.2
Kyrgyzstan,2010,60,Female,73.29
Kyrgyzstan,2010,0,Both sexes,17.56
Kyrgyzstan,2010,0,Male,15.53
Kyrgyzstan,2010,0,Female,19.31
Kyrgyzstan,2000,60,Both sexes,65.95
Kyrgyzstan,2000,60,Male,61.95
Kyrgyzstan,2000,60,Female,70.18
Kyrgyzstan,2000,0,Both sexes,16.72
Kyrgyzstan,2000,0,Male,14.86
Kyrgyzstan,2000,0,Female,18.27
Laos,2019,60,Both sexes,68.51
Laos,2019,60,Male,66.19
Laos,2019,60,Female,70.95
Laos,2019,0,Both sexes,17.65
Laos,2019,0,Male,16.35
Laos,2019,0,Female,18.89
Laos,2015,60,Both sexes,67.08
Laos,2015,60,Male,64.7
Laos,2015,60,Female,69.56
Laos,2015,0,Both sexes,17.5
Laos,2015,0,Male,16.2
Laos,2015,0,Female,18.71
Laos,2010,60,Both sexes,64.88
Laos,2010,60,Male,62.44
Laos,2010,60,Female,67.38
Laos,2010,0,Both sexes,16.87
Laos,2010,0,Male,15.49
Laos,2010,0,Female,18.13
Laos,2000,60,Both sexes,58.41
Laos,2000,60,Male,56.28
Laos,2000,60,Female,60.6
Laos,2000,0,Both sexes,15.3
Laos,2000,0,Male,14.04
Laos,2000,0,Female,16.48
Latvia,2019,60,Both sexes,75.38
Latvia,2019,60,Male,70.58
Latvia,2019,60,Female,79.84
Latvia,2019,0,Both sexes,20.53
Latvia,2019,0,Male,17.25
Latvia,2019,0,Female,22.95
Latvia,2015,60,Both sexes,74.8
Latvia,2015,60,Male,69.93
Latvia,2015,60,Female,79.29
Latvia,2015,0,Both sexes,20.35
Latvia,2015,0,Male,17.14
Latvia,2015,0,Female,22.65
Latvia,2010,60,Both sexes,72.94
Latvia,2010,60,Male,67.76
Latvia,2010,60,Female,77.78
Latvia,2010,0,Both sexes,19.24
Latvia,2010,0,Male,15.82
Latvia,2010,0,Female,21.7
Latvia,2000,60,Both sexes,70.18
Latvia,2000,60,Male,64.61
Latvia,2000,60,Female,75.56
Latvia,2000,0,Both sexes,18.33
Latvia,2000,0,Male,15.06
Latvia,2000,0,Female,20.64
Lebanon,2019,60,Both sexes,76.44
Lebanon,2019,60,Male,74.03
Lebanon,2019,60,Female,79.15
Lebanon,2019,0,Both sexes,20.53
Lebanon,2019,0,Male,18.76
Lebanon,2019,0,Female,22.4
Lebanon,2015,60,Both sexes,75.98
Lebanon,2015,60,Male,73.47
Lebanon,2015,60,Female,78.82
Lebanon,2015,0,Both sexes,20.13
Lebanon,2015,0,Male,18.29
Lebanon,2015,0,Female,22.09
Lebanon,2010,60,Both sexes,75.53
Lebanon,2010,60,Male,73.26
Lebanon,2010,60,Female,78.12
Lebanon,2010,0,Both sexes,19.9
Lebanon,2010,0,Male,18.27
Lebanon,2010,0,Female,21.71
Lebanon,2000,60,Both sexes,74.61
Lebanon,2000,60,Male,73.03
Lebanon,2000,60,Female,76.14
Lebanon,2000,0,Both sexes,19.84
Lebanon,2000,0,Male,18.87
Lebanon,2000,0,Female,20.74
Lesotho,2019,60,Both sexes,50.75
Lesotho,2019,60,Male,47.66
Lesotho,2019,60,Female,54.24
Lesotho,2019,0,Both sexes,13.43
Lesotho,2019,0,Male,11.22
Lesotho,2019,0,Female,15.24
Lesotho,2015,60,Both sexes,47.67
Lesotho,2015,60,Male,45.07
Lesotho,2015,60,Female,50.58
Lesotho,2015,0,Both sexes,12.7
Lesotho,2015,0,Male,10.67
Lesotho,2015,0,Female,14.42
Lesotho,2010,60,Both sexes,47.38
Lesotho,2010,60,Male,44.5
Lesotho,2010,60,Female,50.69
Lesotho,2010,0,Both sexes,12.77
Lesotho,2010,0,Male,10.57
Lesotho,2010,0,Female,14.7
Lesotho,2000,60,Both sexes,47.82
Lesotho,2000,60,Male,45.53
Lesotho,2000,60,Female,50.68
Lesotho,2000,0,Both sexes,13.95
Lesotho,2000,0,Male,10.99
Lesotho,2000,0,Female,16.65
Liberia,2019,60,Both sexes,64.08
Liberia,2019,60,Male,63.15
Liberia,2019,60,Female,65
